<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MOEX;D;220414;000000;99.8200000;99.8400000;93.5000000;93.5000000;2003000
MOEX;D;220415;000000;93.4800000;94.4300000;90.1200000;93.6500000;3411010
MOEX;D;220418;000000;93.9500000;95.0000000;90.8500000;90.8500000;1251850
MOEX;D;220419;000000;90.9900000;90.9900000;87.2200000;89.1000000;2494050
MOEX;D;220420;000000;89.1000000;93.7000000;87.0600000;92.4900000;2535390
MOEX;D;220421;000000;93.0200000;94.8300000;90.1700000;90.5200000;1740110
MOEX;D;220422;000000;90.5000000;91.9700000;89.2000000;90.0500000;1175060
MOEX;D;220425;000000;90.0500000;90.4300000;87.7000000;88.0000000;1216890
MOEX;D;220426;000000;88.7900000;91.4400000;88.0400000;90.8000000;2893000
MOEX;D;220427;000000;91.1800000;94.4400000;89.7400000;93.2500000;2705030
MOEX;D;220428;000000;94.2000000;97.7800000;92.0000000;92.4800000;3216590
MOEX;D;220429;000000;93.5200000;95.0000000;92.6700000;94.7900000;1790260
MOEX;D;220504;000000;94.8500000;96.8200000;90.8900000;90.8900000;2215530
MOEX;D;220505;000000;91.4600000;92.2500000;91.0800000;91.2100000;1104470
MOEX;D;220506;000000;91.3000000;91.7000000;90.0000000;90.2700000;789160
MOEX;D;220511;000000;90.5600000;90.9900000;89.0000000;89.6500000;1458550
MOEX;D;220512;000000;89.9000000;89.9300000;87.8000000;87.9700000;1489530
MOEX;D;220513;000000;88.2500000;88.8900000;88.0500000;88.3000000;716130
MOEX;D;220516;000000;88.6000000;89.8000000;88.2100000;89.0600000;1641860
MOEX;D;220517;000000;89.2800000;91.2000000;88.3400000;91.0700000;2362260
MOEX;D;220518;000000;91.1700000;94.4000000;91.0000000;91.0700000;2635190
MOEX;D;220519;000000;91.2100000;91.9500000;89.2200000;90.1400000;1475340
MOEX;D;220520;000000;90.5800000;91.9500000;89.2000000;89.6000000;1525290
MOEX;D;220523;000000;90.0400000;90.8000000;88.0100000;88.5000000;1045110
MOEX;D;220524;000000;88.9000000;89.9600000;86.7000000;88.7000000;1492780
MOEX;D;220525;000000;88.9800000;89.6800000;88.0500000;88.9300000;1285660
MOEX;D;220526;000000;89.2400000;91.1600000;89.0900000;90.2500000;1973680
MOEX;D;220527;000000;90.8800000;92.7000000;90.0100000;90.6500000;2413120
MOEX;D;220530;000000;90.9900000;91.9600000;89.1200000;89.2100000;1396050
MOEX;D;220531;000000;89.2100000;89.5600000;87.6200000;88.0000000;1415670
MOEX;D;220601;000000;88.0000000;90.0000000;87.0000000;87.5000000;2326310
MOEX;D;220602;000000;87.7500000;88.0000000;86.0000000;86.7200000;2046270
MOEX;D;220603;000000;86.9400000;90.6600000;84.5000000;88.7000000;9651770
MOEX;D;220606;000000;88.8000000;89.2400000;86.2500000;86.5800000;1772360
MOEX;D;220607;000000;86.5400000;87.1000000;85.2000000;86.1400000;1926190
MOEX;D;220608;000000;86.0000000;88.0000000;85.1900000;86.3500000;1802740
MOEX;D;220609;000000;86.3500000;86.8700000;85.5000000;85.8900000;1266500
MOEX;D;220610;000000;85.9900000;86.7600000;85.3800000;85.7000000;1470220
MOEX;D;220614;000000;85.7200000;86.3300000;85.0600000;85.5100000;1514010
MOEX;D;220615;000000;85.5500000;86.0000000;85.1100000;85.3900000;1465130
MOEX;D;220616;000000;85.4900000;87.5900000;85.3000000;87.0900000;2773580
MOEX;D;220617;000000;87.2000000;87.4500000;85.4100000;86.0500000;1727600
MOEX;D;220620;000000;86.1400000;88.8300000;86.1400000;88.4500000;3978300
MOEX;D;220621;000000;89.4900000;89.5000000;87.0000000;87.2200000;2645910
MOEX;D;220622;000000;87.0900000;87.1700000;86.0000000;86.5800000;1988690
MOEX;D;220623;000000;86.7700000;88.1000000;86.0100000;87.8100000;2374890
MOEX;D;220624;000000;88.0100000;89.3700000;87.2400000;89.3700000;2692990
MOEX;D;220627;000000;89.2800000;92.1700000;89.0400000;90.2500000;4284910
MOEX;D;220628;000000;90.7700000;91.4800000;87.9000000;87.9500000;3136760
MOEX;D;220629;000000;88.1000000;89.3500000;86.2100000;86.9000000;3912210
MOEX;D;220630;000000;87.2700000;88.1600000;85.0000000;85.7700000;5088730
MOEX;D;220701;000000;85.7700000;86.8000000;84.0300000;85.3600000;3656220
MOEX;D;220704;000000;85.3600000;86.3000000;84.8000000;85.0200000;1846820
MOEX;D;220705;000000;84.8800000;85.8700000;84.2600000;85.2600000;2195700
MOEX;D;220706;000000;85.2500000;86.6800000;85.0000000;85.4800000;2254500
MOEX;D;220707;000000;85.5000000;85.9000000;85.0400000;85.3100000;1619610
MOEX;D;220708;000000;85.3500000;85.7500000;85.0700000;85.2000000;1575160
MOEX;D;220711;000000;85.2200000;86.1000000;84.0000000;84.4800000;2210430
MOEX;D;220712;000000;84.3700000;84.3900000;81.7100000;83.4800000;5818620
MOEX;D;220713;000000;83.3500000;84.5900000;80.7700000;81.5500000;2618030
MOEX;D;220714;000000;82.2500000;83.4600000;81.1000000;81.9000000;2895040
MOEX;D;220715;000000;82.6000000;82.7500000;81.2000000;82.5000000;1753400
MOEX;D;220718;000000;83.2000000;83.5000000;82.0000000;82.9200000;1843750
MOEX;D;220719;000000;82.9200000;82.9200000;81.3100000;82.0500000;1465940
MOEX;D;220720;000000;82.0100000;82.9000000;82.0000000;82.4300000;1242260
MOEX;D;220721;000000;82.4400000;83.2900000;81.5200000;82.3700000;1173840
MOEX;D;220722;000000;82.4000000;84.8200000;82.2000000;84.8100000;1950130
MOEX;D;220725;000000;84.7000000;85.4500000;83.8500000;84.6300000;1523260
MOEX;D;220726;000000;85.0000000;86.7900000;84.7100000;86.7000000;2445840
MOEX;D;220727;000000;87.1100000;87.8200000;85.8000000;86.5000000;2167590
MOEX;D;220728;000000;86.6300000;87.0800000;85.2500000;85.9600000;1413560
MOEX;D;220729;000000;85.8800000;86.9000000;85.6500000;86.2000000;1134860
MOEX;D;220801;000000;86.2500000;86.2700000;84.0500000;84.9100000;2368670
MOEX;D;220802;000000;84.3700000;84.7800000;82.5500000;82.8200000;1591590
MOEX;D;220803;000000;83.1900000;83.9400000;82.5700000;82.8200000;1186250
MOEX;D;220804;000000;82.9300000;85.3400000;82.0200000;83.3200000;1407290
MOEX;D;220805;000000;83.4100000;83.5400000;80.7700000;81.3200000;2009770
MOEX;D;220808;000000;86.2800000;86.2800000;81.6400000;81.8800000;3030730
MOEX;D;220809;000000;81.6000000;83.1400000;81.4000000;82.9000000;1952320
MOEX;D;220810;000000;82.7600000;83.6000000;82.3500000;83.1600000;1885360
MOEX;D;220811;000000;83.4200000;84.9200000;82.7900000;83.8100000;4360150
MOEX;D;220812;000000;83.9500000;85.8400000;82.5000000;85.7600000;3023520
MOEX;D;220815;000000;86.0000000;86.9000000;85.0800000;86.8400000;3629720
MOEX;D;220816;000000;86.9200000;87.2500000;86.0200000;86.3800000;2840630
MOEX;D;220817;000000;86.7000000;87.0000000;84.8500000;85.2900000;2576310
MOEX;D;220818;000000;85.1000000;85.7500000;84.2600000;85.4000000;2072020
MOEX;D;220819;000000;86.1600000;87.0000000;84.0100000;86.7700000;5813410
MOEX;D;220822;000000;86.8500000;88.7700000;86.2100000;88.1700000;6246440
MOEX;D;220823;000000;88.3100000;88.7900000;87.6500000;88.3900000;3228680
MOEX;D;220824;000000;88.4000000;88.5000000;87.8000000;87.9300000;1898050
MOEX;D;220825;000000;87.8900000;88.5900000;86.6100000;88.5200000;3101030
MOEX;D;220826;000000;88.6000000;89.4900000;88.4700000;89.3000000;3265140
MOEX;D;220829;000000;89.4900000;92.0000000;89.1500000;90.5000000;4296100
MOEX;D;220830;000000;90.8000000;91.4400000;89.5200000;89.6500000;3326380
MOEX;D;220831;000000;92.0200000;94.9800000;88.6800000;90.5000000;5387810
MOEX;D;220901;000000;90.9500000;96.7700000;90.4900000;95.9600000;12802460
MOEX;D;220902;000000;96.3400000;96.7800000;94.6000000;95.8800000;6117030
MOEX;D;220905;000000;95.9800000;96.2500000;94.5000000;95.4100000;3282070
MOEX;D;220906;000000;95.6800000;98.4900000;92.8000000;95.8000000;11013250
MOEX;D;220907;000000;96.0100000;96.2000000;93.6100000;94.0500000;5212090
MOEX;D;220908;000000;94.0600000;94.5300000;92.9200000;93.5000000;3733290
MOEX;D;220909;000000;93.8900000;95.2900000;93.5700000;95.2400000;2645540
MOEX;D;220912;000000;95.2000000;96.5200000;94.2600000;96.0500000;4446710
MOEX;D;220913;000000;96.2400000;96.6900000;94.5000000;95.0300000;2478380
MOEX;D;220914;000000;95.1700000;95.1700000;93.5200000;94.1800000;3123970
MOEX;D;220915;000000;94.2200000;96.6000000;94.0400000;95.5400000;3875650
MOEX;D;220916;000000;96.0000000;96.4000000;94.7000000;94.9800000;2023830
MOEX;D;220919;000000;95.0000000;95.5400000;94.2700000;94.8000000;2121310
MOEX;D;220920;000000;95.2000000;95.2700000;87.0000000;88.2600000;10642340
MOEX;D;220921;000000;81.9600000;87.0000000;78.0100000;82.9000000;10742710
MOEX;D;220922;000000;82.8900000;87.3600000;82.4200000;85.0800000;4418040
MOEX;D;220923;000000;85.2200000;85.5300000;82.2500000;83.7200000;4671320
MOEX;D;220926;000000;82.0500000;82.7400000;74.8400000;76.9500000;9435400
MOEX;D;220927;000000;77.8800000;79.8900000;77.1000000;79.8900000;3652080
MOEX;D;220928;000000;79.3400000;80.7500000;77.3400000;78.3100000;3225290
MOEX;D;220929;000000;78.4800000;79.2000000;74.1800000;76.2500000;5801250
MOEX;D;220930;000000;76.4800000;78.4700000;73.1100000;76.9600000;7905700
MOEX;D;221003;000000;77.3500000;79.9900000;77.0200000;79.9200000;4606550
MOEX;D;221004;000000;80.2900000;81.6500000;77.5200000;79.3000000;5013370
MOEX;D;221005;000000;79.0000000;79.2100000;76.6500000;78.5000000;5615670
MOEX;D;221006;000000;78.6000000;79.4900000;77.5000000;77.7200000;3062350
MOEX;D;221007;000000;77.9600000;77.9600000;73.1000000;73.1900000;6150260
MOEX;D;221010;000000;69.7100000;75.8000000;69.7000000;75.6000000;7873570
MOEX;D;221011;000000;75.7000000;76.9000000;75.0400000;76.5200000;3713440
MOEX;D;221012;000000;76.7000000;77.7500000;75.2500000;76.3800000;3928680
MOEX;D;221013;000000;76.3000000;77.4500000;76.0300000;76.9900000;2404360
MOEX;D;221014;000000;77.3100000;77.3500000;75.6000000;76.4300000;2902920
MOEX;D;221017;000000;76.6200000;79.5000000;76.0600000;79.3400000;3711300
MOEX;D;221018;000000;79.8400000;80.1700000;77.8300000;78.6100000;4949130
MOEX;D;221019;000000;78.3000000;79.9900000;77.2500000;79.3100000;6086020
MOEX;D;221020;000000;79.3800000;81.3500000;78.8700000;80.8800000;4608770
MOEX;D;221021;000000;80.7000000;83.4900000;79.8100000;82.4900000;4043790
MOEX;D;221024;000000;83.1000000;84.5800000;82.0000000;83.4700000;3994860
MOEX;D;221025;000000;83.4000000;84.9800000;82.6100000;84.2300000;3677170
MOEX;D;221026;000000;84.4700000;85.1800000;82.2100000;83.6700000;3843150
MOEX;D;221027;000000;83.9700000;85.1400000;83.5500000;84.3500000;3730820
MOEX;D;221028;000000;84.4000000;86.4700000;83.6700000;85.3800000;5189780
MOEX;D;221031;000000;85.9900000;86.1600000;84.7400000;85.8000000;2376530
MOEX;D;221101;000000;85.8900000;86.2900000;84.6000000;84.7600000;3568240
MOEX;D;221102;000000;84.7600000;84.7600000;82.2200000;83.4100000;2840090
MOEX;D;221103;000000;83.3800000;85.1900000;82.3200000;84.9200000;4649850
MOEX;D;221107;000000;85.2500000;87.3500000;85.0700000;87.2200000;4158640
MOEX;D;221108;000000;87.2400000;87.4000000;86.1200000;86.8200000;2761460
MOEX;D;221109;000000;86.4500000;86.8000000;84.0900000;84.8800000;4297890
MOEX;D;221110;000000;85.0000000;86.7700000;84.9600000;86.6600000;3599720
MOEX;D;221111;000000;86.7300000;87.9400000;86.3600000;86.7600000;3696020
MOEX;D;221114;000000;87.1300000;88.1300000;85.9000000;86.5300000;3014120
MOEX;D;221115;000000;86.8600000;87.9200000;83.6200000;85.5300000;6835270
MOEX;D;221116;000000;85.5900000;87.2400000;85.5900000;86.9000000;2131420
MOEX;D;221117;000000;86.8000000;88.9500000;86.6300000;88.2300000;5674870
MOEX;D;221118;000000;88.2300000;89.4400000;87.8700000;88.8100000;6539830
MOEX;D;221121;000000;88.5000000;88.6800000;86.6400000;86.9500000;4689810
MOEX;D;221122;000000;87.0000000;88.0000000;86.3100000;87.8000000;2639580
MOEX;D;221123;000000;87.8500000;88.2900000;87.4000000;87.6800000;1916130
MOEX;D;221124;000000;87.7000000;87.9300000;87.0300000;87.7400000;1418820
MOEX;D;221125;000000;87.7400000;87.8800000;87.2300000;87.6000000;1899550
MOEX;D;221128;000000;87.3000000;87.6000000;86.3200000;86.7000000;2428120
MOEX;D;221129;000000;86.8100000;87.4500000;86.7200000;87.2900000;1985540
MOEX;D;221130;000000;87.1700000;87.3000000;86.7100000;87.2500000;760320
MOEX;D;221201;000000;87.2700000;87.5500000;87.0000000;87.2500000;1149380
MOEX;D;221202;000000;87.2500000;87.5000000;86.8200000;87.0200000;1398060
MOEX;D;221205;000000;87.0500000;89.7000000;86.8000000;88.4300000;4387690
MOEX;D;221206;000000;88.6700000;88.8100000;87.7600000;88.1000000;2179200
MOEX;D;221207;000000;88.0200000;88.7800000;87.5000000;88.4200000;1284800
MOEX;D;221208;000000;88.7600000;88.7600000;87.9200000;88.1800000;848090
MOEX;D;221209;000000;88.0600000;88.5000000;87.9500000;88.1700000;742760
MOEX;D;221212;000000;88.0100000;88.4300000;87.0300000;87.6600000;965670
MOEX;D;221213;000000;87.6700000;88.0400000;87.4200000;87.6800000;1153310
MOEX;D;221214;000000;87.7000000;87.9200000;85.0000000;85.9200000;2851300
MOEX;D;221215;000000;86.0500000;86.0500000;84.2200000;85.0300000;2359150
MOEX;D;221216;000000;85.0100000;85.2600000;84.6700000;84.9500000;945680
MOEX;D;221219;000000;84.9500000;86.9800000;84.0500000;85.1700000;2747370
MOEX;D;221220;000000;85.0000000;89.0000000;85.0000000;88.8000000;3810890
MOEX;D;221221;000000;88.8800000;94.5700000;88.5600000;94.0500000;11388150
MOEX;D;221222;000000;94.2200000;95.4800000;91.5200000;93.1800000;6932080
MOEX;D;221223;000000;92.9500000;93.5000000;92.0700000;92.8600000;2749700
MOEX;D;221226;000000;92.8700000;94.8500000;92.5100000;93.8500000;2467770
MOEX;D;221227;000000;93.7000000;95.8300000;93.5000000;94.2000000;3502670
MOEX;D;221228;000000;94.2000000;95.1900000;94.0000000;94.9100000;2048390
MOEX;D;221229;000000;94.8000000;95.3400000;94.2600000;94.8800000;1646010
MOEX;D;221230;000000;95.0000000;95.7200000;94.0100000;95.4000000;2438100
MOEX;D;230103;000000;95.4000000;96.1500000;94.9000000;95.5500000;1334570
MOEX;D;230104;000000;95.5000000;95.9600000;95.0000000;95.8000000;1140130
MOEX;D;230105;000000;95.9600000;96.1800000;95.0000000;95.7900000;1172680
MOEX;D;230106;000000;95.8900000;96.4000000;95.0200000;95.1900000;2606200
MOEX;D;230109;000000;95.1900000;95.7900000;95.0000000;95.5300000;1955830
MOEX;D;230110;000000;95.4400000;95.5600000;94.4000000;94.9200000;2505850
MOEX;D;230111;000000;95.0700000;98.8000000;94.8100000;98.5900000;6222880
MOEX;D;230112;000000;98.5900000;99.6500000;97.5500000;98.2500000;3853190
MOEX;D;230113;000000;98.5000000;99.4100000;97.7200000;98.9800000;2353240
MOEX;D;230116;000000;99.3300000;105.3200000;99.0200000;105.0600000;11274910
MOEX;D;230117;000000;105.6100000;105.6100000;102.2200000;102.7800000;8549530
MOEX;D;230118;000000;102.4600000;103.8700000;102.0600000;103.1500000;4315120
MOEX;D;230119;000000;102.8300000;103.2400000;99.6400000;100.2500000;5169900
MOEX;D;230120;000000;100.2200000;101.2000000;99.4200000;101.1900000;3973400
MOEX;D;230123;000000;101.3500000;102.2800000;100.5200000;101.7000000;3859570
MOEX;D;230124;000000;101.9100000;104.4000000;101.5600000;102.5000000;5354760
MOEX;D;230125;000000;102.2400000;103.0600000;101.7300000;102.5500000;2203730
MOEX;D;230126;000000;102.9500000;104.2000000;102.6500000;103.9200000;2142430
MOEX;D;230127;000000;104.0000000;104.0000000;103.0200000;103.7400000;1942270
MOEX;D;230130;000000;103.7600000;104.7100000;103.1000000;104.1800000;2063170
MOEX;D;230131;000000;104.2500000;108.4000000;104.2400000;107.3500000;7657660
MOEX;D;230201;000000;107.7600000;108.7600000;106.0500000;107.6600000;4858430
MOEX;D;230202;000000;107.9300000;109.1100000;107.2300000;107.9700000;4010390
MOEX;D;230203;000000;107.9000000;108.4800000;106.3100000;107.6300000;3845810
MOEX;D;230206;000000;107.1800000;109.9800000;107.0200000;109.7700000;3592860
MOEX;D;230207;000000;109.8000000;110.4900000;108.6000000;109.1000000;3047300
MOEX;D;230208;000000;109.1000000;109.8400000;107.7800000;108.3900000;3059500
MOEX;D;230209;000000;108.5500000;108.7600000;106.8000000;108.1000000;2869070
MOEX;D;230210;000000;107.4000000;108.2400000;107.2200000;108.2000000;1494030
MOEX;D;230213;000000;107.9100000;108.8600000;107.4000000;108.4900000;1373130
MOEX;D;230214;000000;108.4500000;108.6800000;106.3500000;106.7300000;3222970
MOEX;D;230215;000000;106.3700000;106.4900000;101.5700000;102.8800000;5741220
MOEX;D;230216;000000;103.1900000;105.3600000;102.8400000;104.2200000;3181110
MOEX;D;230217;000000;103.7600000;107.2000000;103.0000000;107.1200000;5862750
MOEX;D;230220;000000;106.7800000;107.8000000;104.5200000;106.6000000;4907380
MOEX;D;230221;000000;106.9500000;110.5400000;106.9400000;109.2700000;7028470
MOEX;D;230222;000000;109.1900000;109.2400000;107.6600000;108.6000000;2705680
MOEX;D;230224;000000;108.4000000;110.8800000;108.2600000;110.4900000;3702810
MOEX;D;230227;000000;109.8500000;116.0000000;109.5100000;115.4100000;12804230
MOEX;D;230228;000000;115.4900000;116.3400000;114.3000000;115.3300000;7357050
MOEX;D;230301;000000;115.5000000;117.5000000;115.4700000;117.1000000;7512240
MOEX;D;230302;000000;117.0600000;117.9600000;114.8200000;115.4800000;11355860
MOEX;D;230303;000000;115.6000000;117.9900000;115.6000000;117.9500000;4783800
MOEX;D;230306;000000;118.9900000;123.9900000;118.5800000;123.8700000;16911330
MOEX;D;230307;000000;124.0000000;124.9200000;122.4100000;123.2300000;10743080
MOEX;D;230309;000000;123.2500000;124.6200000;121.7000000;123.2400000;8173990
MOEX;D;230310;000000;123.2700000;123.8900000;116.2600000;117.0000000;43629140
MOEX;D;230313;000000;117.0000000;117.3900000;112.3500000;113.9000000;32378870
MOEX;D;230314;000000;113.8000000;114.7000000;112.5400000;113.7600000;10817160
MOEX;D;230315;000000;114.0100000;114.2100000;111.0100000;111.3800000;11084830
MOEX;D;230316;000000;111.4000000;112.1100000;109.3400000;111.7100000;13867670
MOEX;D;230317;000000;112.7100000;113.8900000;112.0100000;112.8900000;14711500
MOEX;D;230320;000000;113.0000000;114.1500000;111.7900000;113.8800000;10040710
MOEX;D;230321;000000;114.0500000;114.4500000;112.2200000;112.7200000;6356250
MOEX;D;230322;000000;112.3500000;113.6300000;112.2100000;113.0400000;2844480
MOEX;D;230323;000000;113.0000000;113.4000000;112.2100000;112.2600000;3616830
MOEX;D;230324;000000;112.4600000;113.4000000;112.1000000;112.6800000;4916990
MOEX;D;230327;000000;113.0200000;113.2200000;112.4200000;112.8900000;5176110
MOEX;D;230328;000000;113.1100000;113.1600000;112.0200000;112.4700000;3194210
MOEX;D;230329;000000;112.5500000;112.8000000;111.8000000;112.5000000;4592310
MOEX;D;230330;000000;112.6000000;112.6300000;112.1100000;112.4100000;3322960
MOEX;D;230331;000000;112.4500000;113.4500000;111.2300000;112.5500000;8530180
MOEX;D;230403;000000;112.8600000;114.3200000;112.1000000;113.8600000;6461120
MOEX;D;230404;000000;114.2000000;114.9500000;112.5000000;112.7700000;7939540
MOEX;D;230405;000000;112.6700000;113.0400000;111.5100000;112.5800000;4140160
MOEX;D;230406;000000;112.7000000;112.9800000;111.8100000;112.0700000;4051080
MOEX;D;230407;000000;111.9600000;112.9200000;111.1700000;112.2700000;4842390
MOEX;D;230410;000000;112.4900000;112.5000000;111.8100000;112.1400000;5012370
MOEX;D;230411;000000;112.2800000;112.3400000;111.0200000;111.1100000;7447310
MOEX;D;230412;000000;111.2800000;111.5000000;110.2000000;110.8000000;4710450
MOEX;D;230413;000000;110.8500000;110.9000000;110.0500000;110.6500000;3395800
MOEX;D;230414;000000;110.6500000;112.0000000;110.3600000;111.8100000;4139230
MOEX;D;230417;000000;112.0900000;112.9400000;111.8100000;112.0400000;3986050
MOEX;D;230418;000000;112.0600000;112.9900000;111.3100000;112.1700000;5487330
MOEX;D;230419;000000;112.1700000;112.2000000;110.2000000;110.9000000;5242990
MOEX;D;230420;000000;110.9900000;112.6800000;109.8100000;110.8600000;7978180
MOEX;D;230421;000000;111.0900000;111.3600000;110.5600000;110.9700000;2663490
MOEX;D;230424;000000;111.0900000;111.8000000;110.7400000;110.8100000;3675780
MOEX;D;230425;000000;110.9100000;111.0500000;110.5700000;110.7400000;2618160
MOEX;D;230426;000000;110.8500000;111.5300000;110.6000000;111.0900000;2392690
MOEX;D;230427;000000;111.1300000;111.2500000;110.5700000;110.6800000;2791220
MOEX;D;230428;000000;110.5300000;110.6700000;108.0000000;110.0400000;5866400
MOEX;D;230502;000000;110.0100000;110.2700000;108.0000000;108.3700000;4013110
MOEX;D;230503;000000;108.4000000;109.4700000;106.2100000;106.7200000;5694160
MOEX;D;230504;000000;106.9100000;109.3800000;106.8200000;109.2200000;3794920
MOEX;D;230505;000000;109.3000000;110.4900000;108.7200000;109.6500000;4339460
MOEX;D;230508;000000;109.4400000;109.7400000;107.7500000;108.0000000;2004520
MOEX;D;230510;000000;107.8500000;110.9700000;107.7600000;110.6700000;4176230
MOEX;D;230511;000000;110.1800000;111.5000000;108.3200000;109.5500000;5394110
MOEX;D;230512;000000;109.7600000;110.5000000;108.5000000;109.1700000;2947710
MOEX;D;230515;000000;109.4100000;110.8000000;109.4100000;110.6300000;2097720
MOEX;D;230516;000000;110.8200000;112.3500000;110.6000000;111.9900000;5372590
MOEX;D;230517;000000;112.0000000;112.7700000;111.7800000;112.5200000;4073740
MOEX;D;230518;000000;112.7200000;113.1000000;111.5300000;112.4400000;4247960
MOEX;D;230519;000000;112.2800000;113.8200000;111.3000000;113.8200000;5073200
MOEX;D;230522;000000;114.4000000;116.1500000;114.0400000;115.1700000;11331940
MOEX;D;230523;000000;115.2500000;115.2800000;112.4000000;114.0200000;6154200
MOEX;D;230524;000000;114.2300000;114.2500000;112.6400000;113.3000000;3348830
MOEX;D;230525;000000;113.5000000;114.7500000;112.7000000;113.5300000;2562180
MOEX;D;230526;000000;113.4600000;114.8500000;113.4400000;114.3000000;2753450
MOEX;D;230529;000000;114.9000000;115.9100000;114.3000000;115.6100000;4847280
MOEX;D;230530;000000;114.9100000;115.7000000;113.7200000;114.4100000;5907340
MOEX;D;230531;000000;114.1100000;117.1900000;113.2600000;116.3200000;6159820
MOEX;D;230601;000000;116.7000000;117.3100000;115.0200000;115.5900000;3977680
MOEX;D;230602;000000;115.8500000;121.7000000;115.6600000;120.8800000;15371020
MOEX;D;230605;000000;121.7700000;123.4900000;119.0000000;119.9800000;11602650
MOEX;D;230606;000000;119.8100000;121.8700000;118.1400000;121.5300000;5792330
MOEX;D;230607;000000;121.5100000;123.9900000;120.5600000;122.4500000;6640220
MOEX;D;230608;000000;122.4500000;123.7000000;121.8000000;123.0000000;3084670
MOEX;D;230609;000000;122.6800000;126.9300000;122.6200000;126.2000000;12725360
MOEX;D;230613;000000;127.0000000;127.8400000;125.5100000;126.8800000;8896250
MOEX;D;230614;000000;126.6300000;128.6500000;126.5300000;128.3000000;10257120
MOEX;D;230615;000000;124.2800000;124.8700000;123.3200000;124.2600000;16758750
MOEX;D;230616;000000;124.1100000;124.5000000;123.6300000;124.0600000;3930200
MOEX;D;230619;000000;123.9900000;124.3000000;121.6500000;123.5300000;5682550
MOEX;D;230620;000000;123.4500000;124.1200000;122.7000000;123.7600000;3623220
MOEX;D;230621;000000;123.7600000;124.9800000;123.1700000;124.4600000;4871990
MOEX;D;230622;000000;124.5200000;124.8900000;122.7500000;123.1000000;2968360
MOEX;D;230623;000000;122.6600000;123.0500000;119.1000000;120.7200000;5826100
MOEX;D;230626;000000;122.0000000;123.0000000;118.1500000;120.8900000;5319550
MOEX;D;230627;000000;120.8900000;122.9500000;120.0800000;122.6800000;3433300
MOEX;D;230628;000000;122.7100000;123.8000000;121.6800000;123.5000000;3122660
MOEX;D;230629;000000;123.8400000;124.7900000;123.5200000;124.3900000;2799400
MOEX;D;230630;000000;124.4000000;124.5400000;122.1500000;123.0600000;2968050
MOEX;D;230703;000000;123.1700000;124.1500000;121.8000000;122.1900000;3737950
MOEX;D;230704;000000;122.5300000;122.5300000;120.5000000;121.0700000;3166880
MOEX;D;230705;000000;121.4600000;122.4900000;121.3400000;122.3600000;1679330
MOEX;D;230706;000000;122.4000000;124.3000000;122.3100000;123.1700000;3296630
MOEX;D;230707;000000;123.3000000;123.4900000;122.2000000;122.7400000;2165960
MOEX;D;230710;000000;123.2000000;124.4000000;122.3500000;124.2000000;3820270
MOEX;D;230711;000000;124.4000000;124.5000000;123.5200000;124.2600000;2522960
MOEX;D;230712;000000;124.4000000;126.4000000;124.4000000;125.7100000;5504430
MOEX;D;230713;000000;126.4400000;126.9800000;124.0000000;125.1900000;4491070
MOEX;D;230714;000000;125.1800000;126.3500000;124.3600000;125.7000000;2366730
MOEX;D;230717;000000;125.4100000;127.0500000;125.1000000;126.6800000;3608660
MOEX;D;230718;000000;126.6100000;128.6000000;126.5200000;128.3900000;4163070
MOEX;D;230719;000000;128.4900000;128.8300000;125.7500000;127.0500000;4359870
MOEX;D;230720;000000;127.0000000;127.1500000;124.5000000;124.7000000;4102670
MOEX;D;230721;000000;124.5800000;126.4000000;124.1400000;126.1200000;2988570
MOEX;D;230724;000000;125.9200000;126.7000000;125.1200000;125.8900000;2328460
MOEX;D;230725;000000;125.9500000;130.8800000;125.8000000;130.2200000;10043240
MOEX;D;230726;000000;130.5100000;134.4000000;129.4000000;131.7000000;10369290
MOEX;D;230727;000000;132.1100000;133.2300000;130.5200000;131.1500000;4384020
MOEX;D;230728;000000;131.1700000;132.2900000;130.1000000;131.1600000;5510840
MOEX;D;230731;000000;131.6900000;135.0800000;131.3000000;134.0000000;7618220
MOEX;D;230801;000000;134.4100000;135.8400000;133.0000000;135.5500000;7105930
MOEX;D;230802;000000;135.8000000;136.0000000;134.1000000;134.8000000;5134920
MOEX;D;230803;000000;134.5300000;135.0800000;133.3000000;134.2800000;7305020
MOEX;D;230804;000000;134.5000000;135.6500000;125.3700000;131.5500000;15731240
MOEX;D;230807;000000;131.9900000;132.9900000;127.0000000;130.4700000;9305820
MOEX;D;230808;000000;130.4700000;132.5700000;128.1100000;132.0100000;5232400
MOEX;D;230809;000000;132.2400000;132.8900000;130.6800000;132.0000000;2414460
MOEX;D;230810;000000;132.0100000;136.8500000;131.4200000;136.0000000;11258500
MOEX;D;230811;000000;136.0700000;136.6800000;134.2000000;135.4600000;5185480
MOEX;D;230814;000000;136.0500000;137.5000000;132.5000000;134.0400000;9461520
MOEX;D;230815;000000;133.3900000;143.1200000;131.6900000;140.2000000;24416520
MOEX;D;230816;000000;140.2100000;142.0200000;137.3700000;139.7000000;15803100
MOEX;D;230817;000000;139.9600000;146.7400000;138.0800000;145.8700000;20410370
MOEX;D;230818;000000;145.7900000;154.3000000;145.3000000;153.8100000;36476260
